id,category,source_group,url,title,type,region,notes,visual_patterns,sales_patterns,czs_relevance,status
NL-0001,newspaper_landing,newshomepages_sites_csv,http://100r.org/,100Reporters,news_homepage,US,NewsHomepages source: Washington; language en,editorial hierarchy; live news surface; source and timestamp discipline,audience trust; local authority; daily attention inventory,media,collected
TL-0007,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/cofounder-2,cofounder-2,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0008,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/wearefleshandbones,wearefleshandbones,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0009,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/zmh,zmh,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0010,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/zenwood,zenwood,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0011,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/zelt,zelt,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0012,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/zajno-3,zajno-3,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0013,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/yummygum-3,yummygum-3,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0014,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/yulia-world,yulia-world,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0015,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/yourcreative,yourcreative,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0016,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/yolo,yolo,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0017,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/yolantabirkhane,yolantabirkhane,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0018,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/yellowfellow,yellowfellow,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0019,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/ycombinator,ycombinator,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0020,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/xmcp,xmcp,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0021,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/writingexamples,writingexamples,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0022,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/woset-2,woset-2,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0023,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/worldlabs,worldlabs,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0024,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/worksbutmakesnoises,worksbutmakesnoises,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0025,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/works,works,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0026,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/works-studio,works-studio,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0027,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/works-studio-2,works-studio-2,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0028,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/wodniack,wodniack,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0029,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/withdavid,withdavid,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0030,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/wimpdecaf-2,wimpdecaf-2,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0031,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/willybrauner,willybrauner,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0032,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/wildyriftian,wildyriftian,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0033,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/wildthingz,wildthingz,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0034,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/whimsical-2,whimsical-2,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0035,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/whenwelove,whenwelove,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0036,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/web-designlondon,web-designlondon,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0037,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/weareordinaryfolks,weareordinaryfolks,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
TL-0038,technology_landing,lapa_ninja_sitemap,https://www.lapa.ninja/post/wearemapsmusic,wearemapsmusic,landing_reference,global,Collected from design/landing inspiration sitemap for visual benchmark,product proof; typography; motion; conversion hierarchy,CTA clarity; proof blocks; feature-to-value translation,media,collected
